gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstrand	fpkm_unstrand	fpkm_uq_unstrand
ENSG00000148346.12	LCN2	protein_coding	82	37	46	2.2231	0.8349	1.0584
ENSG00000148356.14	LRSAM1	protein_coding	1145	561	586	5.0211	1.8858	2.3905
ENSG00000148357.16	HMCN2	protein_coding	2645	1330	1316	5.6203	2.1109	2.6758
ENSG00000148358.20	GPR107	protein_coding	7475	3733	3742	35.3908	13.2919	16.8495
ENSG00000148362.11	PAXX	protein_coding	426	210	216	13.5236	5.0791	6.4385
ENSG00000148377.6	IDI2	protein_coding	0	105	100	0	0	0
ENSG00000148384.14	INPP5E	protein_coding	786	392	395	4.9671	1.8655	2.3648
ENSG00000148386.9	LCN9	protein_coding	0	0	0	0	0	0
ENSG00000148396.18	SEC16A	protein_coding	7175	3625	3555	31.1234	11.6892	14.8178
ENSG00000148399.13	DPH7	protein_coding	643	323	320	5.6491	2.1217	2.6895
ENSG00000148400.12	NOTCH1	protein_coding	4981	2507	2474	20.2579	7.6083	9.6447
ENSG00000148408.13	CACNA1B	protein_coding	7	3	4	0.0306	0.0115	0.0146
ENSG00000148411.8	NACC2	protein_coding	3984	2004	1980	23.8892	8.9722	11.3736
ENSG00000148426.13	PROSER2	protein_coding	321	156	178	3.7918	1.4241	1.8053
ENSG00000148429.14	USP6NL	protein_coding	1708	852	877	5.2038	1.9544	2.4775
ENSG00000148444.16	COMMD3	protein_coding	393	211	182	5.8577	2.2	2.7888
ENSG00000148450.13	MSRB2	protein_coding	2099	1051	1048	45.8928	17.2362	21.8494
ENSG00000148459.16	PDSS1	protein_coding	101	69	65	2.2845	0.858	1.0876
ENSG00000148468.17	FAM171A1	protein_coding	2349	1132	1217	24.304	9.128	11.571
ENSG00000148481.14	MINDY3	protein_coding	1884	961	923	19.9753	7.5022	9.5102
ENSG00000148482.12	SLC39A12	protein_coding	1	2	2	0.0154	0.0058	0.0073
ENSG00000148483.9	TMEM236	protein_coding	22	12	10	0.1726	0.0648	0.0822
ENSG00000148484.18	RSU1	protein_coding	6566	3270	3296	68.8573	25.8611	32.7827
ENSG00000148488.17	ST8SIA6	protein_coding	495	251	244	3.0325	1.1389	1.4437
ENSG00000148498.16	PARD3	protein_coding	3157	1613	1545	20.9735	7.8771	9.9854
ENSG00000148513.18	ANKRD30A	protein_coding	237	113	124	2.0195	0.7585	0.9615
ENSG00000148516.22	ZEB1	protein_coding	7357	3640	3749	36.8013	13.8216	17.521
ENSG00000148541.13	FAM13C	protein_coding	634	598	618	4.0629	1.5259	1.9343
ENSG00000148572.16	NRBF2	protein_coding	1673	837	836	38.0796	14.3017	18.1296
ENSG00000148584.15	A1CF	protein_coding	0	0	0	0	0	0
ENSG00000148600.15	CDHR1	protein_coding	13	7	6	0.0728	0.0273	0.0346
ENSG00000148602.6	LRIT1	protein_coding	1	3	0	0.0181	0.0068	0.0086
ENSG00000148604.15	RGR	protein_coding	8	4	6	0.07	0.0263	0.0333
ENSG00000148606.13	POLR3A	protein_coding	1443	695	748	7.0257	2.6387	3.3449
ENSG00000148634.16	HERC4	protein_coding	2646	1320	1326	7.2462	2.7215	3.4499
ENSG00000148655.15	LRMDA	protein_coding	602	286	326	4.0764	1.531	1.9407
ENSG00000148660.20	CAMK2G	protein_coding	2259	1271	1263	14.4167	5.4145	6.8637
ENSG00000148671.14	ADIRF	protein_coding	0	19297	19807	0	0	0
ENSG00000148672.9	GLUD1	protein_coding	12468	6651	6398	142.7195	53.6018	67.9483
ENSG00000148677.7	ANKRD1	protein_coding	7	4	3	0.1692	0.0636	0.0806
ENSG00000148680.16	HTR7	protein_coding	11	1	10	0.1371	0.0515	0.0653
ENSG00000148688.14	RPP30	protein_coding	1467	722	745	14.3675	5.3961	6.8403
ENSG00000148690.12	FRA10AC1	protein_coding	2060	1057	1003	10.9207	4.1015	5.1993
ENSG00000148700.15	ADD3	protein_coding	12125	6120	6250	80.2322	30.1332	38.1983
ENSG00000148702.15	HABP2	protein_coding	1	1	1	0.0119	0.0045	0.0057
ENSG00000148704.13	VAX1	protein_coding	1	1	0	0.0075	0.0028	0.0036
ENSG00000148719.15	DNAJB12	protein_coding	2868	1428	1441	22.2873	8.3706	10.6109
ENSG00000148730.7	EIF4EBP2	protein_coding	42896	21661	21235	247.7737	93.0575	117.9643
ENSG00000148734.8	NPFFR1	protein_coding	21	7	14	0.0982	0.0369	0.0468
ENSG00000148735.15	PLEKHS1	protein_coding	547	273	274	4.231	1.5891	2.0144
ENSG00000148737.17	TCF7L2	protein_coding	3970	2132	2114	25.4902	9.5735	12.1358
ENSG00000148773.14	MKI67	protein_coding	296	141	155	0.9971	0.3745	0.4747
ENSG00000148795.7	CYP17A1	protein_coding	6	36	30	0.0767	0.0288	0.0365
ENSG00000148798.11	INA	protein_coding	1	0	1	0.0133	0.005	0.0063
ENSG00000148803.12	FUOM	protein_coding	315	159	156	10.7321	4.0307	5.1095
ENSG00000148814.18	LRRC27	protein_coding	504	250	255	1.8963	0.7122	0.9028
ENSG00000148824.19	MTG1	protein_coding	72	100	75	0.5869	0.2204	0.2794
ENSG00000148826.9	NKX6-2	protein_coding	0	219	212	0	0	0
ENSG00000148832.16	PAOX	protein_coding	19	10	9	0.3654	0.1372	0.174
ENSG00000148834.13	GSTO1	protein_coding	2742	1331	1412	70.162	26.3511	33.4039
ENSG00000148835.11	TAF5	protein_coding	346	325	287	4.5938	1.7253	2.1871
ENSG00000148840.11	PPRC1	protein_coding	1332	666	666	9.4529	3.5503	4.5005
ENSG00000148841.17	ITPRIP	protein_coding	1027	589	613	6.0907	2.2875	2.8997
ENSG00000148842.18	CNNM2	protein_coding	666	1267	1199	1.7653	0.663	0.8405
ENSG00000148843.15	PDCD11	protein_coding	1988	1034	955	11.2121	4.211	5.338
ENSG00000148848.14	ADAM12	protein_coding	1736	880	856	7.6182	2.8612	3.627
ENSG00000148908.15	RGS10	protein_coding	943	464	479	32.0273	12.0286	15.2481
ENSG00000148925.11	BTBD10	protein_coding	1437	739	698	17.8262	6.6951	8.487
ENSG00000148926.10	ADM	protein_coding	4659	2319	2340	86.7058	32.5645	41.2803
ENSG00000148935.11	GAS2	protein_coding	68	69	65	0.692	0.2599	0.3294
ENSG00000148942.15	SLC5A12	protein_coding	13	6	7	0.0743	0.0279	0.0354
ENSG00000148943.12	LIN7C	protein_coding	2238	1162	1076	19.9992	7.5112	9.5216
ENSG00000148948.8	LRRC4C	protein_coding	107	58	49	0.8644	0.3247	0.4115
ENSG00000148950.11	IMMP1L	protein_coding	139	231	251	1.5418	0.579	0.734
ENSG00000148965.10	SAA4	protein_coding	6	2	4	0.4121	0.1548	0.1962
ENSG00000148985.20	PGAP2	protein_coding	861	416	446	10.0661	3.7806	4.7925
ENSG00000149016.16	TUT1	protein_coding	354	173	181	4.3245	1.6242	2.0589
ENSG00000149021.7	SCGB1A1	protein_coding	1	1	1	0.0741	0.0278	0.0353
ENSG00000149043.16	SYT8	protein_coding	135	69	66	1.2418	0.4664	0.5912
ENSG00000149050.10	ZNF214	protein_coding	149	114	100	1.2494	0.4693	0.5949
ENSG00000149054.16	ZNF215	protein_coding	43	53	59	0.3118	0.1171	0.1484
ENSG00000149084.13	HSD17B12	protein_coding	4037	3546	3607	22.6383	8.5024	10.778
ENSG00000149089.13	APIP	protein_coding	1874	1132	1119	15.5427	5.8375	7.3998
ENSG00000149090.12	PAMR1	protein_coding	4568	2284	2284	51.1658	19.2166	24.3599
ENSG00000149091.15	DGKZ	protein_coding	2484	1240	1244	9.9639	3.7422	4.7438
ENSG00000149100.13	EIF3M	protein_coding	5615	3726	3668	32.6994	12.2811	15.5681
ENSG00000149115.14	TNKS1BP1	protein_coding	11111	5516	5597	67.249	25.257	32.0171
ENSG00000149124.11	GLYAT	protein_coding	2734	1341	1393	37.9768	14.2631	18.0806
ENSG00000149131.17	SERPING1	protein_coding	58974	29802	29175	352.8908	132.5369	168.0103
ENSG00000149133.1	OR5F1	protein_coding	0	0	0	0	0	0
ENSG00000149136.9	SSRP1	protein_coding	5588	3218	3178	38.1549	14.33	18.1655
ENSG00000149150.9	SLC43A1	protein_coding	1065	537	528	13.0691	4.9084	6.2222
ENSG00000149177.13	PTPRJ	protein_coding	1295	675	620	5.8247	2.1876	2.7731
ENSG00000149182.15	ARFGAP2	protein_coding	4897	2580	2537	35.8041	13.4471	17.0462
ENSG00000149187.18	CELF1	protein_coding	6494	3239	3261	26.8838	10.0969	12.7993
ENSG00000149196.16	HIKESHI	protein_coding	1612	833	779	20.3175	7.6307	9.6731
ENSG00000149201.10	CCDC81	protein_coding	17	11	6	0.1619	0.0608	0.0771
ENSG00000149212.12	SESN3	protein_coding	7997	4028	3975	32.7116	12.2856	15.5739
ENSG00000149218.5	ENDOD1	protein_coding	3504	1768	1736	32.5984	12.2431	15.52
ENSG00000149231.15	CCDC82	protein_coding	2649	1337	1312	6.6205	2.4865	3.152
ENSG00000149243.16	KLHL35	protein_coding	40	22	18	0.3326	0.1249	0.1584
ENSG00000149256.16	TENM4	protein_coding	1244	621	623	3.2793	1.2316	1.5613
ENSG00000149257.16	SERPINH1	protein_coding	8402	4226	4178	57.8805	21.7384	27.5567
ENSG00000149260.18	CAPN5	protein_coding	1158	584	576	8.1645	3.0664	3.8871
ENSG00000149262.17	INTS4	protein_coding	996	522	515	7.1034	2.6678	3.3819
ENSG00000149269.10	PAK1	protein_coding	1956	994	979	14.0565	5.2793	6.6923
ENSG00000149273.15	RPS3	protein_coding	39616	19714	19902	292.567	109.8808	139.2902
ENSG00000149289.11	ZC3H12C	protein_coding	1408	724	684	6.2885	2.3618	2.9939
ENSG00000149292.17	TTC12	protein_coding	843	405	438	6.9518	2.6109	3.3097
ENSG00000149294.17	NCAM1	protein_coding	315	163	181	1.0701	0.4019	0.5095
ENSG00000149295.14	DRD2	protein_coding	62	29	33	0.6516	0.2447	0.3102
ENSG00000149305.7	HTR3B	protein_coding	1	0	1	0.009	0.0034	0.0043
ENSG00000149308.17	NPAT	protein_coding	1164	596	568	6.6886	2.5121	3.1844
ENSG00000149311.19	ATM	protein_coding	3884	2031	1971	7.0925	2.6638	3.3767
ENSG00000149313.11	AASDHPPT	protein_coding	1834	1118	1124	13.2193	4.9648	6.2937
ENSG00000149328.15	GLB1L2	protein_coding	313	156	157	1.8603	0.6987	0.8857
ENSG00000149346.15	SLX4IP	protein_coding	582	274	308	3.8826	1.4582	1.8485
ENSG00000149357.10	LAMTOR1	protein_coding	4875	2411	2465	78.4736	29.4727	37.361
ENSG00000149380.12	P4HA3	protein_coding	97	184	189	1.0519	0.3951	0.5008
ENSG00000149403.13	GRIK4	protein_coding	65	25	40	0.3763	0.1413	0.1792
ENSG00000149418.11	ST14	protein_coding	1079	526	553	11.3429	4.2601	5.4003
ENSG00000149428.19	HYOU1	protein_coding	3345	2101	2169	18.7408	7.0386	8.9224
ENSG00000149435.12	GGTLC1	protein_coding	1	0	1	0.0338	0.0127	0.0161
ENSG00000149443.7	SCP2D1-AS1	lncRNA	0	0	0	0	0	0
ENSG00000149451.18	ADAM33	protein_coding	2977	1494	1484	22.0796	8.2925	10.512
ENSG00000149452.16	SLC22A8	protein_coding	0	0	0	0	0	0
ENSG00000149474.14	KAT14	protein_coding	1534	757	777	13.2274	4.9679	6.2975
ENSG00000149476.16	TKFC	protein_coding	1205	1087	1098	6.4164	2.4098	3.0548
ENSG00000149480.7	MTA2	protein_coding	4131	2044	2087	41.949	15.755	19.9718
ENSG00000149483.12	TMEM138	protein_coding	1456	713	751	10.4912	3.9402	4.9948
ENSG00000149485.19	FADS1	protein_coding	2425	1324	1293	10.2589	3.853	4.8842
ENSG00000149488.13	TMC2	protein_coding	165	79	86	1.3793	0.518	0.6567
ENSG00000149489.9	ROM1	protein_coding	208	157	140	4.5523	1.7097	2.1674
ENSG00000149499.12	EML3	protein_coding	2693	1492	1463	21.1861	7.957	10.0867
ENSG00000149503.13	INCENP	protein_coding	477	248	230	4.6339	1.7404	2.2062
ENSG00000149506.11	ZP1	protein_coding	22	8	14	0.3908	0.1468	0.186
ENSG00000149507.7	OOSP2	protein_coding	0	0	0	0	0	0
ENSG00000149516.14	MS4A3	protein_coding	1	1	0	0.0208	0.0078	0.0099
ENSG00000149527.18	PLCH2	protein_coding	273	129	145	1.0928	0.4104	0.5203
ENSG00000149532.16	CPSF7	protein_coding	4018	2178	1972	28.8031	10.8177	13.7131
ENSG00000149534.9	MS4A2	protein_coding	324	175	150	3.1476	1.1821	1.4985
ENSG00000149541.10	B3GAT3	protein_coding	677	338	339	12.17	4.5707	5.7941
ENSG00000149547.15	EI24	protein_coding	7202	3464	3738	89.265	33.5257	42.4988
ENSG00000149548.15	CCDC15	protein_coding	193	89	104	1.7315	0.6503	0.8244
ENSG00000149554.13	CHEK1	protein_coding	173	85	88	1.4683	0.5515	0.6991
ENSG00000149557.14	FEZ1	protein_coding	1044	543	501	4.8448	1.8196	2.3066
ENSG00000149564.12	ESAM	protein_coding	4713	2390	2323	69.8382	26.2294	33.2497
ENSG00000149571.12	KIRREL3	protein_coding	44	22	22	0.2887	0.1084	0.1374
ENSG00000149573.9	MPZL2	protein_coding	1145	581	564	10.4521	3.9256	4.9762
ENSG00000149575.9	SCN2B	protein_coding	326	167	159	2.6351	0.9897	1.2546
ENSG00000149577.16	SIDT2	protein_coding	8501	4234	4267	40.6084	15.2515	19.3335
ENSG00000149582.16	TMEM25	protein_coding	1121	566	556	8.7728	3.2948	4.1767
ENSG00000149591.17	TAGLN	protein_coding	16332	12653	12616	107.8888	40.5203	51.3655
ENSG00000149596.7	JPH2	protein_coding	1117	535	582	4.5348	1.7031	2.159
ENSG00000149599.15	DUSP15	protein_coding	44	20	24	0.5022	0.1886	0.2391
ENSG00000149600.12	COMMD7	protein_coding	1446	756	690	30.5802	11.4852	14.5592
ENSG00000149633.12	KIAA1755	protein_coding	345	165	180	1.8503	0.6949	0.8809
ENSG00000149634.4	SPATA25	protein_coding	15	11	4	0.8574	0.322	0.4082
ENSG00000149635.3	OCSTAMP	protein_coding	0	0	0	0	0	0
ENSG00000149636.16	DSN1	protein_coding	682	341	341	10.7738	4.0464	5.1294
ENSG00000149639.15	SOGA1	protein_coding	4457	2237	2220	12.8782	4.8367	6.1313
ENSG00000149646.12	CNBD2	protein_coding	4	34	38	0.0346	0.013	0.0165
ENSG00000149651.4	SPINT4	protein_coding	0	0	0	0	0	0
ENSG00000149654.11	CDH22	protein_coding	17	10	7	0.1495	0.0561	0.0712
ENSG00000149657.20	LSM14B	protein_coding	1545	799	746	19.7959	7.4348	9.4248
ENSG00000149658.18	YTHDF1	protein_coding	2308	1153	1155	31.1495	11.6989	14.8302
ENSG00000149679.11	CABLES2	protein_coding	249	120	129	2.8465	1.0691	1.3552
ENSG00000149716.13	LTO1	protein_coding	559	1919	2057	3.0726	1.154	1.4629
ENSG00000149735.7	GPHA2	protein_coding	0	0	0	0	0	0
ENSG00000149742.10	SLC22A9	protein_coding	0	0	0	0	0	0
ENSG00000149743.14	TRPT1	protein_coding	652	442	429	12.7654	4.7944	6.0776
ENSG00000149761.9	NUDT22	protein_coding	375	450	392	4.3606	1.6377	2.0761
ENSG00000149781.13	FERMT3	protein_coding	776	433	458	10.9335	4.1064	5.2054
ENSG00000149782.13	PLCB3	protein_coding	1438	729	709	12.5522	4.7143	5.976
ENSG00000149792.9	MRPL49	protein_coding	2575	1487	1479	36.1747	13.5863	17.2227
ENSG00000149798.5	CDC42EP2	protein_coding	4	2	2	0.08	0.03	0.0381
ENSG00000149806.11	FAU	protein_coding	8656	4320	4337	241.9494	90.8701	115.1913
ENSG00000149809.16	TM7SF2	protein_coding	5927	2842	3092	74.725	28.0648	35.5763
ENSG00000149823.9	VPS51	protein_coding	3089	2304	2288	27.389	10.2866	13.0398
ENSG00000149922.11	TBX6	protein_coding	50	21	29	0.6816	0.256	0.3245
ENSG00000149923.14	PPP4C	protein_coding	2027	1055	972	32.0917	12.0528	15.2787
ENSG00000149925.22	ALDOA	protein_coding	233	126	110	2.633	0.9889	1.2536
ENSG00000149926.13	TLCD3B	protein_coding	0	0	0	0	0	0
ENSG00000149927.18	DOC2A	protein_coding	29	188	178	0.197	0.074	0.0938
ENSG00000149929.16	HIRIP3	protein_coding	811	404	456	9.8571	3.7021	4.6929
ENSG00000149930.18	TAOK2	protein_coding	3763	1943	1820	18.4375	6.9247	8.778
ENSG00000149932.17	TMEM219	protein_coding	4335	2195	2141	78.9111	29.637	37.5693
ENSG00000149948.14	HMGA2	protein_coding	4	3	2	0.0115	0.0043	0.0055
ENSG00000149968.12	MMP3	protein_coding	70	45	25	1.6337	0.6136	0.7778
ENSG00000149970.16	CNKSR2	protein_coding	738	339	400	1.0021	0.3764	0.4771
ENSG00000149972.11	CNTN5	protein_coding	3	1	2	0.0143	0.0054	0.0068
ENSG00000150045.12	KLRF1	protein_coding	86	39	47	2.9533	1.1092	1.4061
ENSG00000150048.10	CLEC1A	protein_coding	535	280	258	7.3048	2.7435	3.4778
ENSG00000150051.14	MKX	protein_coding	770	401	369	8.1123	3.0468	3.8622
ENSG00000150054.18	MPP7	protein_coding	1104	571	533	7.7459	2.9092	3.6878
ENSG00000150093.20	ITGB1	protein_coding	55109	27729	27384	163.7606	61.5044	77.9659
ENSG00000150201.15	FXYD4	protein_coding	0	0	0	0	0	0
ENSG00000150244.12	TRIM48	protein_coding	0	0	0	0	0	0
ENSG00000150261.4	OR8K1	protein_coding	0	0	0	0	0	0
ENSG00000150269.1	OR5M9	protein_coding	0	0	0	0	0	0
ENSG00000150275.19	PCDH15	protein_coding	10	1	9	0.0281	0.0106	0.0134
ENSG00000150281.7	CTF1	protein_coding	688	329	359	18.1078	6.8008	8.6211
ENSG00000150316.12	CWC15	protein_coding	2787	1444	1345	44.1079	16.5658	20.9996
ENSG00000150337.13	FCGR1A	protein_coding	28	9	23	0.4041	0.1518	0.1924
ENSG00000150347.16	ARID5B	protein_coding	17144	8596	8548	84.681	31.8041	40.3164
ENSG00000150361.12	KLHL1	protein_coding	1	0	1	0.0104	0.0039	0.005
ENSG00000150394.14	CDH8	protein_coding	126	65	61	0.403	0.1513	0.1919
ENSG00000150401.15	DCUN1D2	protein_coding	783	375	408	7.7974	2.9285	3.7123
ENSG00000150403.18	TMCO3	protein_coding	2995	1532	1464	12.4835	4.6885	5.9433
ENSG00000150433.9	TMEM218	protein_coding	1265	633	632	10.0913	3.7901	4.8045
ENSG00000150455.13	TIRAP	protein_coding	235	259	257	2.8316	1.0635	1.3481
ENSG00000150456.11	EEF1AKMT1	protein_coding	459	221	238	14.7992	5.5582	7.0459
ENSG00000150457.9	LATS2	protein_coding	3188	1591	1597	24.5754	9.2299	11.7003
ENSG00000150459.12	SAP18	protein_coding	8123	4169	3954	103.4968	38.8708	49.2745
ENSG00000150471.16	ADGRL3	protein_coding	501	269	244	1.5494	0.5819	0.7377
ENSG00000150477.15	KIAA1328	protein_coding	475	248	238	1.8455	0.6931	0.8786
ENSG00000150510.17	FAM124A	protein_coding	387	181	206	2.4993	0.9387	1.1899
ENSG00000150527.17	MIA2	protein_coding	1461	750	793	5.9983	2.2528	2.8558
ENSG00000150540.14	HNMT	protein_coding	7043	3555	3488	64.0758	24.0653	30.5063
ENSG00000150551.11	LYPD1	protein_coding	2	41	34	0.0217	0.0082	0.0104
ENSG00000150556.17	LYPD6B	protein_coding	137	71	66	1.675	0.6291	0.7975
ENSG00000150593.18	PDCD4	protein_coding	7050	4417	4331	67.0876	25.1964	31.9402
ENSG00000150594.7	ADRA2A	protein_coding	7083	3529	3554	79.0088	29.6737	37.6159
ENSG00000150625.16	GPM6A	protein_coding	223	112	111	1.3706	0.5148	0.6525
ENSG00000150627.16	WDR17	protein_coding	112	57	55	0.6212	0.2333	0.2958
ENSG00000150628.7	SPATA4	protein_coding	4	3	1	0.071	0.0267	0.0338
ENSG00000150630.4	VEGFC	protein_coding	968	493	475	16.017	6.0156	7.6257
ENSG00000150636.17	CCDC102B	protein_coding	288	135	163	2.1467	0.8062	1.022
ENSG00000150637.9	CD226	protein_coding	97	51	53	0.3073	0.1154	0.1463
ENSG00000150656.15	CNDP1	protein_coding	1	1	0	0.0061	0.0023	0.0029
ENSG00000150667.8	FSIP1	protein_coding	41	767	789	0.5123	0.1924	0.2439
ENSG00000150672.17	DLG2	protein_coding	301	157	147	0.7795	0.2927	0.3711
ENSG00000150676.13	CCDC83	protein_coding	0	0	0	0	0	0
ENSG00000150681.10	RGS18	protein_coding	49	25	31	0.7569	0.2843	0.3604
ENSG00000150687.12	PRSS23	protein_coding	4943	6470	6495	18.6892	7.0192	8.8979
ENSG00000150712.11	MTMR12	protein_coding	4731	2314	2417	37.0643	13.9204	17.6462
ENSG00000150722.10	PPP1R1C	protein_coding	6	4	2	0.0531	0.02	0.0253
ENSG00000150753.12	CCT5	protein_coding	5912	4121	4019	45.372	17.0406	21.6015
ENSG00000150756.14	ATPSCKMT	protein_coding	830	433	423	10.9325	4.106	5.2049
ENSG00000150760.13	DOCK1	protein_coding	6688	3873	3687	35.5421	13.3487	16.9215
ENSG00000150764.14	DIXDC1	protein_coding	6144	3064	3080	31.5058	11.8328	14.9998
ENSG00000150768.16	DLAT	protein_coding	3001	2029	1919	30.5459	11.4723	14.5428
ENSG00000150773.11	PIH1D2	protein_coding	64	500	519	0.8471	0.3182	0.4033
ENSG00000150776.18	NKAPD1	protein_coding	2179	1225	1089	16.3829	6.153	7.7998
ENSG00000150779.12	TIMM8B	protein_coding	1118	535	710	41.4879	15.5818	19.7523
ENSG00000150782.12	IL18	protein_coding	196	98	98	3.2556	1.2227	1.55
ENSG00000150783.10	TEX12	protein_coding	4	2	2	0.1502	0.0564	0.0715
ENSG00000150787.8	PTS	protein_coding	471	249	230	6.5153	2.447	3.1019
ENSG00000150867.14	PIP4K2A	protein_coding	2357	1211	1146	19.9736	7.5016	9.5094
ENSG00000150893.11	FREM2	protein_coding	82	33	49	0.218	0.0819	0.1038
ENSG00000150907.10	FOXO1	protein_coding	8065	3961	4104	58.5808	22.0015	27.8901
ENSG00000150938.10	CRIM1	protein_coding	21539	11472	11369	128.1945	48.1466	61.033
ENSG00000150961.15	SEC24D	protein_coding	2731	1383	1348	11.9121	4.4739	5.6713
ENSG00000150967.18	ABCB9	protein_coding	131	748	670	0.4265	0.1602	0.203
ENSG00000150977.10	RILPL2	protein_coding	1351	661	690	9.5191	3.5751	4.532
ENSG00000150990.8	DHX37	protein_coding	731	378	353	4.7729	1.7926	2.2723
ENSG00000150991.15	UBC	protein_coding	59205	29505	29700	657.1957	246.8261	312.8889
ENSG00000150995.20	ITPR1	protein_coding	4945	2676	2585	6.5929	2.4761	3.1389
ENSG00000151005.5	TKTL2	protein_coding	0	0	0	0	0	0
ENSG00000151006.7	PRSS53	protein_coding	19	10	12	0.1494	0.0561	0.0712
ENSG00000151012.13	SLC7A11	protein_coding	31	25	10	0.1391	0.0522	0.0662
ENSG00000151014.6	NOCT	protein_coding	273	145	130	4.7024	1.7661	2.2388
ENSG00000151023.17	ENKUR	protein_coding	9	3	6	0.0955	0.0359	0.0455
ENSG00000151025.11	GPR158	protein_coding	70	40	31	0.3791	0.1424	0.1805
ENSG00000151033.10	LYZL2	protein_coding	0	0	0	0	0	0
ENSG00000151062.15	CACNA2D4	protein_coding	437	206	232	2.5336	0.9516	1.2063
ENSG00000151065.14	DCP1B	protein_coding	809	408	401	7.5932	2.8518	3.6151
ENSG00000151067.22	CACNA1C	protein_coding	578	314	363	1.2707	0.4773	0.605
ENSG00000151079.7	KCNA6	protein_coding	450	211	243	4.5955	1.726	2.1879
ENSG00000151090.20	THRB	protein_coding	5376	2698	2681	21.2085	7.9654	10.0973
ENSG00000151092.18	NGLY1	protein_coding	1601	855	799	8.0401	3.0197	3.8279
ENSG00000151093.8	OXSM	protein_coding	506	254	305	8.8426	3.321	4.2099
ENSG00000151116.17	UEVLD	protein_coding	1917	915	1002	15.0402	5.6487	7.1606
ENSG00000151117.9	TMEM86A	protein_coding	448	252	240	4.5686	1.7159	2.1751
ENSG00000151135.10	TMEM263	protein_coding	2726	1530	1565	24.7382	9.291	11.7778
ENSG00000151148.14	UBE3B	protein_coding	3778	1901	1877	13.127	4.9302	6.2497
ENSG00000151150.22	ANK3	protein_coding	994	638	616	1.6697	0.6271	0.7949
ENSG00000151151.6	IPMK	protein_coding	756	358	398	5.3687	2.0163	2.556
ENSG00000151164.19	RAD9B	protein_coding	58	184	174	0.5399	0.2028	0.2571
ENSG00000151176.8	PLBD2	protein_coding	7993	4143	3850	65.701	24.6756	31.2801
ENSG00000151208.17	DLG5	protein_coding	2221	1912	1912	9.1525	3.4374	4.3575
ENSG00000151224.13	MAT1A	protein_coding	15	8	7	0.1771	0.0665	0.0843
ENSG00000151229.13	SLC2A13	protein_coding	920	507	437	3.9716	1.4916	1.8909
ENSG00000151233.11	GXYLT1	protein_coding	1621	819	802	9.3619	3.5161	4.4572
ENSG00000151239.14	TWF1	protein_coding	3313	1683	1630	36.8985	13.8581	17.5673
ENSG00000151240.17	DIP2C	protein_coding	5400	2707	2731	27.2864	10.2481	12.991
ENSG00000151247.12	EIF4E	protein_coding	1665	899	767	5.1214	1.9235	2.4383
ENSG00000151276.23	MAGI1	protein_coding	3585	1809	1776	13.3162	5.0012	6.3398
ENSG00000151287.17	TEX30	protein_coding	170	158	148	3.2605	1.2246	1.5523
ENSG00000151292.17	CSNK1G3	protein_coding	2003	1022	981	17.3336	6.5101	8.2525
ENSG00000151304.6	SRFBP1	protein_coding	637	526	537	8.8597	3.3275	4.2181
ENSG00000151320.11	AKAP6	protein_coding	583	282	301	1.2788	0.4803	0.6088
ENSG00000151322.19	NPAS3	protein_coding	271	133	138	1.1992	0.4504	0.5709
ENSG00000151327.13	FAM177A1	protein_coding	1949	1066	1070	9.9342	3.731	4.7296
ENSG00000151332.19	MBIP	protein_coding	1180	573	607	14.916	5.6021	7.1015
ENSG00000151338.18	MIPOL1	protein_coding	409	198	211	0.8739	0.3282	0.4161
ENSG00000151348.15	EXT2	protein_coding	7299	3587	3712	27.0048	10.1423	12.8569
ENSG00000151353.15	TMEM18	protein_coding	1920	1141	1114	9.8095	3.6842	4.6703
ENSG00000151360.10	ALLC	protein_coding	0	0	0	0	0	0
ENSG00000151364.17	KCTD14	protein_coding	48	140	109	1.0937	0.4108	0.5207
ENSG00000151365.2	THRSP	protein_coding	9836	5240	4991	362.5172	136.1523	172.5933
ENSG00000151366.13	NDUFC2	protein_coding	902	611	686	16.9543	6.3676	8.0719
ENSG00000151376.17	ME3	protein_coding	1448	718	732	16.3246	6.1311	7.7721
ENSG00000151379.4	MSGN1	protein_coding	0	0	0	0	0	0
ENSG00000151388.11	ADAMTS12	protein_coding	1909	956	953	8.5998	3.2299	4.0943
ENSG00000151413.17	NUBPL	protein_coding	1952	1009	943	11.128	4.1794	5.298
ENSG00000151414.15	NEK7	protein_coding	11383	5694	5689	90.3067	33.9169	42.9947
ENSG00000151418.12	ATP6V1G3	protein_coding	0	0	0	0	0	0
ENSG00000151422.13	FER	protein_coding	2474	1269	1278	7.8741	2.9573	3.7488
ENSG00000151445.16	VIPAS39	protein_coding	1940	993	951	22.7178	8.5322	10.8159
ENSG00000151458.12	ANKRD50	protein_coding	2317	1186	1131	11.3952	4.2797	5.4252
ENSG00000151461.20	UPF2	protein_coding	3413	1709	1704	25.111	9.431	11.9553
ENSG00000151465.14	CDC123	protein_coding	1678	1255	1205	31.5951	11.8663	15.0423
ENSG00000151466.12	SCLT1	protein_coding	390	662	641	1.8792	0.7058	0.8947
ENSG00000151468.11	CCDC3	protein_coding	8637	4697	4786	101.0315	37.9449	48.1008
